locus , samp_sizetot , SynSitestot , theta_syntot , S_Syntot ,  S_Syn_freq> , D_Syntot  , pi_Syntot  , pi_JC_Syntot  , Dxy_Syntot  , Dxy_JC_Syntot , SynSites_4-foldtot  , D_4-foldtot , D_JC_4-foldtot , TajD_Syntot  , Fu&LiD_Syntot ,, RepSitestot  , theta_reptot , S_Reptot  , S_Rep_freq> , D_Reptot  , pi_Reptot  , pi_JC_Reptot  , Dxy_Reptot  , Dxy_JC_Reptot  , TajD_Reptot  , Fu&LiD_Reptot , locus , samp_sizetot_NMX , SynSitestot_NMX , theta_syntot_NMX , S_Syntot_NMX ,  S_Syn_freq_NMX> , D_Syntot_NMX  , pi_Syntot_NMX  , pi_JC_Syntot_NMX  , Dxy_Syntot_NMX  , Dxy_JC_Syntot_NMX , SynSites_4-foldtot_NMX  , D_4-foldtot_NMX , D_JC_4-foldtot_NMX , TajD_Syntot_NMX  , Fu&LiD_Syntot_NMX ,, RepSitestot_NMX  , theta_reptot_NMX , S_Reptot_NMX  , S_Rep_freq_NMX> , D_Reptot_NMX  , pi_Reptot_NMX  , pi_JC_Reptot_NMX  , Dxy_Reptot_NMX  , Dxy_JC_Reptot_NMX  , TajD_Reptot_NMX  , Fu&LiD_Reptot_NMX , samp_sizetot_NMY , SynSitestot_NMY , theta_syntot_NMY , S_Syntot_NMY ,  S_Syn_freq_NMY> , D_Syntot_NMY  , pi_Syntot_NMY  , pi_JC_Syntot_NMY  , Dxy_Syntot_NMY  , Dxy_JC_Syntot_NMY , SynSites_4-foldtot_NMY  , D_4-foldtot_NMY , D_JC_4-foldtot_NMY , TajD_Syntot_NMY  , Fu&LiD_Syntot_NMY ,, RepSitestot_NMY  , theta_reptot_NMY , S_Reptot_NMY  , S_Rep_freq_NMY> , D_Reptot_NMY  , pi_Reptot_NMY  , pi_JC_Reptot_NMY  , Dxy_Reptot_NMY  , Dxy_JC_Reptot_NMY  , TajD_Reptot_NMY  , Fu&LiD_Reptot_NMY samp_sizetot_TMX , SynSitestot_TMX , theta_syntot_TMX , S_Syntot_TMX ,  S_Syn_freq_TMX> , D_Syntot_TMX  , pi_Syntot_TMX  , pi_JC_Syntot_TMX  , Dxy_Syntot_TMX  , Dxy_JC_Syntot_TMX , SynSites_4-foldtot_TMX  , D_4-foldtot_TMX , D_JC_4-foldtot_TMX , TajD_Syntot_TMX  , Fu&LiD_Syntot_TMX ,, RepSitestot_TMX  , theta_reptot_TMX , S_Reptot_TMX  , S_Rep_freq_TMX> , D_Reptot_TMX  , pi_Reptot_TMX  , pi_JC_Reptot_TMX  , Dxy_Reptot_TMX  , Dxy_JC_Reptot_TMX  , TajD_Reptot_TMX  , Fu&LiD_Reptot_TMX samp_sizetot_TMY , SynSitestot_TMY , theta_syntot_TMY , S_Syntot_TMY ,  S_Syn_freq_TMY> , D_Syntot_TMY  , pi_Syntot_TMY  , pi_JC_Syntot_TMY  , Dxy_Syntot_TMY  , Dxy_JC_Syntot_TMY , SynSites_4-foldtot_TMY  , D_4-foldtot_TMY , D_JC_4-foldtot_TMY , TajD_Syntot_TMY  , Fu&LiD_Syntot_TMY ,, RepSitestot_TMY  , theta_reptot_TMY , S_Reptot_TMY  , S_Rep_freq_TMY> , D_Reptot_TMY  , pi_Reptot_TMY  , pi_JC_Reptot_TMY  , Dxy_Reptot_TMY  , Dxy_JC_Reptot_TMY  , TajD_Reptot_TMY  , Fu&LiD_Reptot_TMY 
Locus_5769_Transcrip,14,495.5111111,0.004442212,7,,1,0.0033931,0.003400799,0.00446869,0.004482056,327.7333333,0.003051261,0.003057485,-0.871453865,,,1712.488889,0.00128536,7,,0,0.001463072,0.001464501,0.00108447,0.001085255,0.510167583,Locus_5769_Transcrip,3,495.6666667,0,0,,2,0,0,0.00403497,0.004045863,327.6666667,0.003051882,0.003058108,,,,1712.333333,0,0,,1,0,0,0.000583998,0.000584226,,Locus_5769_Transcrip,3,495.3333333,0.001345895,1,,0,0.001345895,0.001347104,0.001345895,0.001347104,327.6666667,0,0,,,,1712.666667,0.000389257,1,,0,0.000389257,0.000389358,0.000389257,0.000389358,,Locus_5769_Transcrip,4,495.4666667,0.005504452,5,,2,0.005045748,0.005062798,0.006559473,0.006588325,327.0666667,0.003057481,0.00306373,-0.796843874,,,1712.533333,0.00127403,4,,1,0.00116786,0.001168771,0.001751791,0.00175384,-0.780122994,Locus_5769_Transcrip,4,495.6666667,0,0,,2,0,0,0.00403497,0.004045863,328.4666667,0.003044449,0.003050645,,,,1712.333333,0,0,,2,0,0,0.001167997,0.001168907,
Locus_5844_Transcrip,24,586.5666667,0.005021889,11,,0,0.005003323,0.005020087,0.005824857,0.005847594,370.4933333,0,0,-0.012520994,,,2074.433333,0.002323618,18,,0,0.003439039,0.003446948,0.004398792,0.004411742,1.731732529,Locus_5844_Transcrip,6,586.452381,0.000746789,1,,4,0.000568389,0.000568605,0.007104868,0.007138735,370.5238095,0.010795528,0.010873977,-0.933020529,,,2074.547619,0,0,,14,0,0,0.006748459,0.006779004,,Locus_5844_Transcrip,6,586.5,0.001493457,2,,0,0.001818698,0.001820907,0.002273373,0.002276826,370.0952381,0,0,1.031937488,,,2074.5,0.000844456,4,,0,0.000835543,0.000836008,0.000803406,0.000803837,-0.057222293,Locus_5844_Transcrip,6,586.3571429,0.002987641,4,,4,0.002728712,0.002733688,0.008527226,0.008576073,370.3333333,0.01080108,0.010879611,-0.469825147,,,2074.642857,0.0002111,1,,14,0.00016067,0.000160687,0.006828485,0.00685976,-0.933020529,Locus_5844_Transcrip,6,586.7380952,0.001492851,2,,2,0.001477093,0.001478549,0.004260845,0.004272994,370.5238095,0.002698882,0.00270375,-0.050017378,,,2074.261905,0.000422277,2,,2,0.000321399,0.000321468,0.001124898,0.001125743,-1.131972245
Locus_5857_Transcrip,10,410.1363636,0.005171242,6,,0,0.004551332,0.004565198,0.005851712,0.00587466,286.6060606,0,0,-0.495928497,,,1347.863636,0.002098051,8,,0,0.002044387,0.002047179,0.002967659,0.002973546,-0.110351273,Locus_5857_Transcrip,4,410.2333333,0.003988861,3,,3,0.003656456,0.003665398,0.009141139,0.009197303,286.5333333,0.003489995,0.003498141,-0.754451078,,,1347.766667,0.00121413,3,,4,0.001236614,0.001237634,0.003709841,0.003719047,0.167655795,Locus_5857_Transcrip,4,409.9,0.001330702,1,,0,0.001626413,0.001628179,0.00121981,0.001220803,286.3333333,0,0,1.632993162,,,1348.1,0.001618439,4,,0,0.001978093,0.001980706,0.001483569,0.001485039,2.080327983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locus_589_Transcript,24,389.3133333,0.006190632,9,,0,0.00524893,0.005267383,0.007277771,0.007313312,234.44,0,0,-0.498585321,,,1395.686667,0.003453634,18,,0,0.002985388,0.002991346,0.005851361,0.005874306,-0.48910778,Locus_589_Transcript,6,389.7142857,0.001123788,1,,4,0.000855327,0.000855816,0.010691593,0.010768532,235,0.004255319,0.004267437,-0.933020529,,,1395.285714,0.001569414,5,,9,0.001337838,0.001339033,0.007405891,0.007442698,-0.825819065,Locus_589_Transcript,6,388.8095238,0.002252806,2,,0,0.002229026,0.002232345,0.002143295,0.002146363,233.8571429,0,0,-0.050017378,,,1396.190476,0.002509435,8,,0,0.002912688,0.002918358,0.002984311,0.002990264,0.947345713,Locus_589_Transcript,6,389.7380952,0.004494877,4,,4,0.003421101,0.003428927,0.011973853,0.012070465,235.0952381,0.004253595,0.004265703,-1.295030853,,,1395.261905,0.000941665,3,,8,0.000860054,0.000860547,0.006928209,0.006960408,-0.447361477,Locus_589_Transcript,6,388.6190476,0,0,,1,0,0,0.002573214,0.002577638,233.4761905,0,0,,,,1396.380952,0.000313637,1,,5,0.000238712,0.00023875,0.003700041,0.003709198,-0.933020529
Locus_5913_Transcrip,16,57.84313725,0.088570833,17,,0,0.083127119,0.088105321,0.048622881,0.050270619,30.64705882,0,0,-0.243746148,,,251.1568627,0.032397564,27,,0,0.026875634,0.027368989,0.016921696,0.017115512,-0.700607494,Locus_5913_Transcrip,4,57.6,0.037878788,4,,0,0.034722222,0.035551679,0.017361111,0.017565206,30.6,0,0,-0.780122994,,,251.4,0.01084834,5,,1,0.009944312,0.010010827,0.008949881,0.00900371,-0.796843874,Locus_5913_Transcrip,4,58.76666667,0,0,,0,0,0,0,0,32.06666667,0,0,,,,250.2333333,0.006539351,3,,0,0.007326495,0.007362515,0.004995338,0.005012048,1.089762668,Locus_5913_Transcrip,4,57.16666667,0.124039226,13,,3,0.12244898,0.133686174,0.183673469,0.210676789,29.26666667,0.034168565,0.03497137,-0.129702736,,,251.8333333,0.034654955,16,,1,0.037723362,0.038705126,0.038716082,0.039751151,0.902091944,Locus_5913_Transcrip,4,58.43333333,0,0,,0,0,0,0,0,31.46666667,0,0,,,,250.5666667,0.004353768,2,,1,0.003990954,0.00400161,0.005986431,0.00601045,-0.709896168
Locus_5916_Transcrip,20,165.6825397,0.010207579,6,,0,0.009275824,0.009333662,0.012674842,0.012783165,104.2857143,0,0,-0.2908978,,,548.3174603,0.00359844,7,,0,0.003647522,0.00365642,0.002188513,0.002191712,0.044846751,Locus_5916_Transcrip,5,165.5833333,0.002898842,1,,0,0.003623553,0.003632335,0.003623553,0.003632335,104.1666667,0,0,1.224744871,,,548.4166667,0.000875247,1,,0,0.000729372,0.000729727,0.000364686,0.000364775,-0.816496581,Locus_5916_Transcrip,5,165.5,0.002900302,1,,2,0.002416918,0.002420821,0.016918429,0.01711217,104,0.019230769,0.019481615,-0.816496581,,,548.5,0.002625342,3,,0,0.002187785,0.002190982,0.00437557,0.004388383,-1.048493085,Locus_5916_Transcrip,5,165.5,0.008700906,3,,1,0.008459215,0.008507282,0.010876133,0.010955764,104,0.009615385,0.009677554,-0.174748847,,,548.5,0,0,,0,0,0,0,0,,Locus_5916_Transcrip,5,166.0555556,0,0,,3,0,0,0.018066243,0.018287394,104.8333333,0.028616852,0.029177099,,,,547.9444444,0.000876001,1,,2,0.000730001,0.000730357,0.004015006,0.004025791,-0.816496581
Locus_591_Transcript,24,57.86666667,0,0,,0,0,0,0,0,34.66666667,0,0,,,,203.1333333,0.002636578,2,,0,0.003335426,0.003342865,0.003076797,0.003083125,0.58286453,Locus_591_Transcript,6,57.95238095,0,0,,0,0,0,0,0,34.66666667,0,0,,,,203.047619,0,0,,1,0,0,0.004924953,0.004941194,,Locus_591_Transcript,6,57.71428571,0,0,,0,0,0,0,0,34.66666667,0,0,,,,203.2857143,0.002154388,1,,0,0.001639728,0.001641523,0.000819864,0.000820313,-0.933020529,Locus_591_Transcript,6,57.95238095,0,0,,0,0,0,0,0,34.66666667,0,0,,,,203.047619,0,0,,1,0,0,0.004924953,0.004941194,,Locus_591_Transcript,6,57.71428571,0,0,,0,0,0,0,0,34.66666667,0,0,,,,203.2857143,0.002154388,1,,0,0.001639728,0.001641523,0.000819864,0.000820313,-0.933020529
Locus_597_Transcript,24,294.5666667,0.008181835,9,,0,0.011119256,0.011202506,0.010467353,0.010541084,187.4,0,0,1.176728519,,,1025.433333,0.003656052,14,,0,0.00514452,0.005162245,0.005851185,0.005874129,1.42625844,Locus_597_Transcript,6,294.4761905,0.001487238,1,,5,0.001811125,0.001813316,0.018111255,0.018333519,187.0952381,0.021379486,0.021690125,0.850567552,,,1025.52381,0.000427056,1,,9,0.000325037,0.000325108,0.008938522,0.008992213,-0.933020529,Locus_597_Transcript,6,294.3809524,0.001487719,1,,0,0.001811711,0.001813903,0.002264639,0.002268065,187.6666667,0,0,0.850567552,,,1025.619048,0.001281049,3,,0,0.001560033,0.001561658,0.001950042,0.001952581,1.124139096,Locus_597_Transcript,6,294.6666667,0.00445883,3,,5,0.003393665,0.003401366,0.018665158,0.018901344,187.3809524,0.021346887,0.02165657,-1.233111763,,,1025.333333,0.000854271,2,,9,0.000650195,0.000650477,0.009102731,0.009158422,-1.131972245,Locus_597_Transcript,6,294.8095238,0,0,,0,0,0,0,0,187.6666667,0,0,,,,1025.190476,0,0,,2,0,0,0.001950857,0.001953399,
Locus_5998_Transcrip,24,235.2,0.004554225,4,,0,0.001417234,0.001418574,0.000708617,0.000708952,156.04,0,0,-1.883812571,,,769.8,0.00278294,8,,0,0.000964866,0.000965487,0.001677925,0.001679805,-2.096019211,Locus_5998_Transcrip,6,235.1666667,0,0,,0,0,0,0,0,156,0,0,,,,769.8333333,0.001706692,3,,1,0.001298982,0.001300109,0.001948474,0.001951009,-1.233111763,Locus_5998_Transcrip,6,235.1666667,0,0,,0,0,0,0,0,156,0,0,,,,769.8333333,0.000568897,1,,0,0.000692791,0.000693111,0.000865988,0.000866489,0.850567552,Locus_5998_Transcrip,6,235.2857143,0.007445521,4,,0,0.005666869,0.005688386,0.002833435,0.0028388,156.1428571,0,0,-1.295030853,,,769.7142857,0.002844927,5,,1,0.002165306,0.002168437,0.002381836,0.002385626,-1.336981166,Locus_5998_Transcrip,6,235.1666667,0,0,,0,0,0,0,0,156,0,0,,,,769.8333333,0,0,,1,0,0,0.001298982,0.001300109,
Locus_6200_Transcrip,22,349.0289855,0.003143824,4,,0,0.001724016,0.001726001,0.00091162,0.000912175,207.7101449,0,0,-1.26827297,,,1261.971014,0.000652126,3,,0,0.000339605,0.000339682,0.000180093,0.000180115,-1.239565074,Locus_6200_Transcrip,5,349.1111111,0.002749841,2,,0,0.002291534,0.002295042,0.001145767,0.001146643,207.8333333,0,0,-0.97255794,,,1261.888889,0.000380382,1,,0,0.000316985,0.000317052,0.000158493,0.000158509,-0.816496581,Locus_6200_Transcrip,5,349,0,0,,0,0,0,0,0,207.6666667,0,0,,,,1262,0,0,,0,0,0,0,0,,Locus_6200_Transcrip,6,349,0.001254889,1,,0,0.001719198,0.001721171,0.001432665,0.001434035,207.6666667,0,0,1.445096912,,,1262,0.000694067,2,,0,0.000739567,0.000739932,0.000528262,0.000528448,0.310634244,Locus_6200_Transcrip,6,349,0.001254889,1,,0,0.001528176,0.001529735,0.00095511,0.000955719,207.6666667,0,0,0.850567552,,,1262,0,0,,0,0,0,0,0,
Locus_620_Transcript,24,232.42,0.010369571,9,,0,0.010054886,0.010122895,0.008784385,0.008836233,155.0133333,0,0,-0.099466436,,,799.58,0.001004734,3,,0,0.001658479,0.001660316,0.001563321,0.001564952,1.636590953,Locus_620_Transcript,6,232.4761905,0.005651627,3,,3,0.005161819,0.005179664,0.015772224,0.015940429,155.2380952,0.006441718,0.006469541,-0.447361477,,,799.5238095,0,0,,2,0,0,0.002501489,0.00250567,,Locus_620_Transcript,6,232.3333333,0.001885034,1,,0,0.002295552,0.002299073,0.00286944,0.002874944,154.6666667,0,0,0.850567552,,,799.6666667,0.000547673,1,,0,0.000666945,0.000667241,0.000833681,0.000834144,0.850567552,Locus_620_Transcript,6,232.4761905,0.003767751,2,,3,0.002867677,0.002873174,0.014338386,0.014477218,155.2380952,0.006441718,0.006469541,-1.131972245,,,799.5238095,0,0,,2,0,0,0.002501489,0.00250567,,Locus_620_Transcript,6,232.3333333,0,0,,0,0,0,0,0,154.6666667,0,0,,,,799.6666667,0,0,,0,0,0,0,0,
Locus_6278_Transcrip,22,1149.355072,0.018616589,78,,0,0.027574282,0.028093953,0.025745664,0.026197937,731.1014493,0,0,1.92818762,,,3872.644928,0.00212507,30,,0,0.003383707,0.003391363,0.003133869,0.003140435,2.273752031,Locus_6278_Transcrip,6,1149.857143,0.007236697,19,,45,0.005507931,0.005528255,0.047107301,0.04865172,732.7142857,0.039578865,0.040661449,-1.489255693,,,3872.142857,0.000452417,4,,17,0.00034434,0.000344419,0.005251184,0.005269653,-1.295030853,Locus_6278_Transcrip,6,1147.880952,0.000763069,2,,0,0.000929249,0.000929825,0.001161561,0.001162461,728.0952381,0,0,1.031937488,,,3874.119048,0.000226093,2,,0,0.000275331,0.000275382,0.000344164,0.000344243,1.031937488,Locus_6278_Transcrip,5,1149.944444,0.005426349,13,,45,0.005565486,0.005586239,0.042958597,0.044237986,732.2777778,0.039602458,0.040686356,0.186213426,,,3872.055556,0.000371895,3,,17,0.000361565,0.000361652,0.004597041,0.004611188,-0.174748847,Locus_6278_Transcrip,5,1148.861111,0.000417805,1,,5,0.000522256,0.000522438,0.004700307,0.004715097,729.5,0.002741604,0.002746627,1.224744871,,,3873.138889,0,0,,4,0,0,0.001032754,0.001033466,
Locus_6307_Transcrip,22,22.66666667,0,0,,0,0,0,0,0,11.66666667,0,0,,,,91.33333333,0,0,,0,0,0,0,0,,Locus_6307_Transcrip,6,22.66666667,0,0,,0,0,0,0,0,11.66666667,0,0,,,,91.33333333,0,0,,0,0,0,0,0,,Locus_6307_Transcrip,6,22.66666667,0,0,,0,0,0,0,0,11.66666667,0,0,,,,91.33333333,0,0,,0,0,0,0,0,,Locus_6307_Transcrip,5,22.66666667,0,0,,0,0,0,0,0,11.66666667,0,0,,,,91.33333333,0,0,,0,0,0,0,0,,Locus_6307_Transcrip,5,22.66666667,0,0,,0,0,0,0,0,11.66666667,0,0,,,,91.33333333,0,0,,0,0,0,0,0,
Locus_6373_Transcrip,22,95.86231884,0.017169714,6,,0,0.014224947,0.014361576,0.009009133,0.00906368,52.05797101,0,0,-0.531501937,,,396.1376812,0.004154941,6,,0,0.004797405,0.004812814,0.006540426,0.006569111,0.479182749,Locus_6373_Transcrip,5,96.16666667,0.004991334,1,,0,0.006239168,0.006265264,0.004159445,0.004171022,52.16666667,0,0,1.224744871,,,395.8333333,0.001212632,1,,3,0.001010526,0.001011208,0.008084211,0.008128096,-0.816496581,Locus_6373_Transcrip,5,95.16666667,0.010087566,2,,0,0.012609457,0.012716659,0.012609457,0.012716659,51.16666667,0,0,1.458836909,,,396.8333333,0.002419152,2,,0,0.00302394,0.003030052,0.00302394,0.003030052,1.458836909,Locus_6373_Transcrip,6,96.4047619,0.013628669,3,,0,0.014522104,0.01466454,0.00864411,0.00869431,52.38095238,0,0,0.338388809,,,395.5952381,0.001107082,1,,3,0.001348179,0.001349393,0.008426121,0.008473812,0.850567552,Locus_6373_Transcrip,6,95.16666667,0,0,,1,0,0,0.010507881,0.010582186,51.52380952,0,0,,,,396.8333333,0,0,,2,0,0,0.005039899,0.005056909,
Locus_6382_Transcrip,24,188.1666667,0.005692579,4,,1,0.005179651,0.00519762,0.009521701,0.009582659,121.3333333,0.008241758,0.008287377,-0.246425856,,,636.8333333,0,0,,0,0,0,0,0,,Locus_6382_Transcrip,6,188.1666667,0.002327491,1,,2,0.001771479,0.001773575,0.011514615,0.011603921,121.3333333,0.008241758,0.008287377,-0.933020529,,,636.8333333,0,0,,0,0,0,0,0,,Locus_6382_Transcrip,6,188.1666667,0.004654982,2,,0,0.004605846,0.004620047,0.007971656,0.008014324,121.3333333,0,0,-0.050017378,,,636.8333333,0,0,,0,0,0,0,0,,Locus_6382_Transcrip,6,188.1666667,0.002327491,1,,2,0.001771479,0.001773575,0.011514615,0.011603921,121.3333333,0.008241758,0.008287377,-0.933020529,,,636.8333333,0,0,,0,0,0,0,0,,Locus_6382_Transcrip,6,188.1666667,0,0,,1,0,0,0.005314438,0.005333356,121.3333333,0.008241758,0.008287377,,,,636.8333333,0,0,,0,0,0,0,0,
Locus_6486_Transcrip,24,164.06,0.004896777,3,,0,0.0039973,0.004007991,0.002285749,0.002289239,104.4266667,0,0,-0.462021522,,,555.94,0.002408429,5,,0,0.001160067,0.001160965,0.000599585,0.000599825,-1.502080913,Locus_6486_Transcrip,6,163.6904762,0.002675514,1,,0,0.002036364,0.002039133,0.005090909,0.005108266,103.7142857,0,0,-0.933020529,,,556.3095238,0.000787253,1,,0,0.000599187,0.000599426,0.000299593,0.000299653,-0.933020529,Locus_6486_Transcrip,6,164.1666667,0,0,,0,0,0,0,0,104.6666667,0,0,,,,555.8333333,0,0,,0,0,0,0,0,,Locus_6486_Transcrip,6,164.2619048,0.005332414,2,,0,0.005681983,0.005703616,0.004058559,0.00406958,104.7619048,0,0,0.310634244,,,555.7380952,0.003152249,4,,0,0.003478857,0.00348695,0.00209931,0.002102254,0.561681986,Locus_6486_Transcrip,6,164.1666667,0,0,,0,0,0,0,0,104.6666667,0,0,,,,555.8333333,0,0,,0,0,0,0,0,
Locus_658_Transcript,24,621.2333333,0.002155297,5,,0,0.002192926,0.002196138,0.003487686,0.00349582,443.6266667,0,0,0.050595199,,,1934.766667,0.001107269,8,,0,0.001041207,0.00104193,0.001249074,0.001250115,-0.191419427,Locus_658_Transcript,6,621.5,0,0,,3,0,0,0.004827031,0.004842632,444,0,0,,,,1934.5,0,0,,2,0,0,0.001033859,0.001034572,,Locus_658_Transcript,6,621.1190476,0.000705108,1,,0,0.000858665,0.000859157,0.001073332,0.0010741,443.4285714,0,0,0.850567552,,,1934.880952,0.000679044,3,,0,0.000826924,0.00082738,0.001033655,0.001034368,1.124139096,Locus_658_Transcript,6,621.5,0.001409352,2,,3,0.001394476,0.001395774,0.005631537,0.005652786,444.0952381,0,0,-0.050017378,,,1934.5,0.00090557,4,,2,0.000896011,0.000896547,0.001723098,0.001725081,-0.057222293,Locus_658_Transcript,6,620.9285714,0,0,,1,0,0,0.001610491,0.001612223,443.1428571,0,0,,,,1935.071429,0,0,,2,0,0,0.001033554,0.001034266,
Locus_6596_Transcrip,24,110.3933333,0.009703065,4,,0,0.015524199,0.015687119,0.015474968,0.015636849,82.52,0,0,1.640731714,,,330.6066667,0.004049955,5,,0,0.007802959,0.007843833,0.007813918,0.007854908,2.68543951,Locus_6596_Transcrip,6,110.7619048,0.003954033,1,,3,0.004815133,0.004830657,0.030094583,0.030715026,82.85714286,0.012068966,0.012167127,0.850567552,,,330.2380952,0,0,,4,0,0,0.012112473,0.012211347,,Locus_6596_Transcrip,6,110.047619,0,0,,0,0,0,0,0,82,0,0,,,,330.952381,0.001323321,1,,0,0.001611511,0.001613245,0.002014388,0.002017099,0.850567552,Locus_6596_Transcrip,6,110.7619048,0,0,,3,0,0,0.027085125,0.027586297,82.85714286,0.012068966,0.012167127,,,,330.2380952,0,0,,4,0,0,0.012112473,0.012211347,,Locus_6596_Transcrip,6,109.9047619,0,0,,0,0,0,0,0,82,0,0,,,,331.0952381,0,0,,1,0,0,0.003020279,0.003026377,
Locus_6720_Transcrip,20,479.0396825,0.001176811,2,,0,0.000604279,0.000604523,0.000313126,0.000313192,318.3333333,0,0,-1.140703751,,,1626.960317,0.001559243,9,,1,0.001423384,0.001424737,0.002888823,0.002894401,-0.299639068,Locus_6720_Transcrip,5,478.9722222,0,0,,0,0,0,0,0,318.8333333,0,0,,,,1627.027778,0.000295016,1,,5,0.000245847,0.000245887,0.003196012,0.003202841,-0.816496581,Locus_6720_Transcrip,5,479.6666667,0,0,,0,0,0,0,0,318.1666667,0,0,,,,1626.333333,0.00118057,4,,0,0.001352736,0.001353958,0.001598688,0.001600395,0.957074183,Locus_6720_Transcrip,5,478.7777778,0.002005106,2,,0,0.002088652,0.002091565,0.001253191,0.001254239,318.6666667,0,0,0.243139485,,,1627.222222,0.000589962,2,,5,0.000491635,0.000491797,0.003318539,0.003325902,-0.97255794,Locus_6720_Transcrip,5,479.4444444,0,0,,0,0,0,0,0,317.8333333,0,0,,,,1626.555556,0.000295102,1,,4,0.000368878,0.000368968,0.002828062,0.002833407,1.224744871
Locus_6748_Transcrip,10,419.9090909,0.00673452,8,,0,0.007144404,0.00717865,0.00595367,0.005977426,273.3333333,0,0,0.262586,,,1404.090909,0.002517542,10,,0,0.002753858,0.002758926,0.001851732,0.001854022,0.416060649,Locus_6748_Transcrip,4,419.8333333,0,0,,2,0,0,0.004763795,0.004778989,273.1333333,0.003661216,0.003670181,,,,1404.166667,0.000776909,2,,1,0.000830861,0.000831321,0.001246291,0.001247327,0.59158014,Locus_6748_Transcrip,4,419.6333333,0.003899508,3,,0,0.004766066,0.004781274,0.003574549,0.003583095,272.9333333,0,0,2.01186954,,,1404.366667,0.002330394,6,,0,0.002848259,0.002853681,0.002136194,0.002139242,2.156286774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locus_6759_Transcrip,22,83.13768116,0,0,,0,0,0,0,0,59.62318841,0,0,,,,267.8623188,0.001024114,1,,0,0.000339387,0.000339464,0.000169694,0.000169713,-1.162402043,Locus_6759_Transcrip,6,83.07142857,0,0,,0,0,0,0,0,59.52380952,0,0,,,,267.9285714,0.001634601,1,,0,0.001244113,0.001245146,0.000622056,0.000622314,-0.933020529,Locus_6759_Transcrip,6,83.16666667,0,0,,0,0,0,0,0,59.66666667,0,0,,,,267.8333333,0,0,,0,0,0,0,0,,Locus_6759_Transcrip,5,83.16666667,0,0,,0,0,0,0,0,59.66666667,0,0,,,,267.8333333,0,0,,0,0,0,0,0,,Locus_6759_Transcrip,5,83.16666667,0,0,,0,0,0,0,0,59.66666667,0,0,,,,267.8333333,0,0,,0,0,0,0,0,
Locus_6826_Transcrip,24,555.7933333,0.004818129,10,,0,0.003774471,0.003784001,0.004573043,0.004587041,365.3333333,0,0,-0.722694844,,,1811.206667,0.002957017,20,,0,0.003334713,0.003342149,0.003795812,0.00380545,0.465732167,Locus_6826_Transcrip,6,555.2142857,0.002366417,3,,2,0.002161328,0.002164448,0.005403319,0.005422877,365.047619,0.002739369,0.002744384,-0.447361477,,,1811.785714,0.000966905,4,,7,0.000735922,0.000736283,0.004967475,0.004983998,-1.295030853,Locus_6826_Transcrip,6,555.9285714,0.001575584,2,,0,0.001918712,0.00192117,0.00239839,0.002402233,365.0952381,0,0,1.031937488,,,1811.071429,0.001692751,7,,0,0.001950963,0.001953505,0.002300664,0.0023042,0.887764764,Locus_6826_Transcrip,6,555.4761905,0.003942169,5,,2,0.003000429,0.003006446,0.0063009,0.006327517,365.2380952,0.00273794,0.00274295,-1.336981166,,,1811.52381,0.001208806,5,,7,0.000920036,0.000920601,0.005060197,0.005077344,-1.336981166,Locus_6826_Transcrip,6,556.3095238,0,0,,2,0,0,0.003595121,0.003603765,365.4761905,0.002736156,0.00274116,,,,1810.690476,0,0,,4,0,0,0.002209102,0.002212362,
Locus_6875_Transcrip,24,158.5266667,0.001689233,1,,0,0.002468382,0.002472453,0.001577022,0.001578682,97.04,0,0,0.776320914,,,537.4733333,0.001494707,3,,0,0.002042568,0.002045355,0.001627988,0.001629757,0.921928327,Locus_6875_Transcrip,6,158.5,0,0,,0,0,0,0,0,97,0,0,,,,537.5,0,0,,0,0,0,0,0,,Locus_6875_Transcrip,6,158.5,0,0,,0,0,0,0,0,97,0,0,,,,537.5,0.001629604,2,,0,0.001984496,0.001987126,0.00248062,0.002484732,1.031937488,Locus_6875_Transcrip,6,158.5952381,0,0,,0,0,0,0,0,97.14285714,0,0,,,,537.4047619,0.000814947,1,,0,0.000620265,0.000620522,0.000310132,0.000310197,-0.933020529,Locus_6875_Transcrip,6,158.5,0,0,,1,0,0,0.006309148,0.006335835,97,0,0,,,,537.5,0,0,,2,0,0,0.00372093,0.003730191,
